timestamp,datetime,symbol,open,high,low,close,volume,trades
1767258000,2026-01-01 09:00:00,SOLUSDT,124.69000000,124.94000000,124.59000000,124.65000000,27876.29500000,7432
1767258000,2026-01-01 09:00:00,XRPUSDT,1.85020000,1.85520000,1.84990000,1.85250000,444117.90000000,3903
1767258900,2026-01-01 09:15:00,BTCUSDT,87849.26000000,87965.25000000,87820.84000000,87836.02000000,98.25612000,24401
1767258900,2026-01-01 09:15:00,ETHUSDT,2984.46000000,2987.41000000,2984.25000000,2984.26000000,1108.26830000,9686
1767258900,2026-01-01 09:15:00,SOLUSDT,124.66000000,124.98000000,124.66000000,124.90000000,27966.80600000,4761
1767258900,2026-01-01 09:15:00,XRPUSDT,1.85240000,1.85400000,1.84930000,1.85020000,274190.40000000,2666
1767259800,2026-01-01 09:30:00,BTCUSDT,87836.01000000,87876.20000000,87836.01000000,87876.20000000,18.33659000,4111
1767259800,2026-01-01 09:30:00,ETHUSDT,2984.26000000,2985.50000000,2982.69000000,2985.49000000,916.01280000,6944
1767259800,2026-01-01 09:30:00,SOLUSDT,124.90000000,125.09000000,124.89000000,125.09000000,20305.47000000,2406
1767259800,2026-01-01 09:30:00,XRPUSDT,1.85020000,1.85270000,1.84950000,1.85190000,284572.60000000,2082
1767260700,2026-01-01 09:45:00,BTCUSDT,87876.20000000,87878.00000000,87865.55000000,87877.99000000,48.64446000,4627
1767260700,2026-01-01 09:45:00,ETHUSDT,2985.49000000,2985.49000000,2983.34000000,2984.00000000,834.32820000,6716
1767260700,2026-01-01 09:45:00,SOLUSDT,125.08000000,125.14000000,124.93000000,125.05000000,54088.10800000,6543
1767260700,2026-01-01 09:45:00,XRPUSDT,1.85180000,1.85330000,1.85140000,1.85230000,132430.20000000,1785
1767261600,2026-01-01 10:00:00,BTCUSDT,87877.99000000,87883.80000000,87871.42000000,87872.43000000,56.09412000,6866
1767261600,2026-01-01 10:00:00,ETHUSDT,2984.00000000,2985.77000000,2983.99000000,2985.77000000,629.45610000,4577
1767261600,2026-01-01 10:00:00,SOLUSDT,125.05000000,125.29000000,125.05000000,125.27000000,33286.94000000,4100
1767261600,2026-01-01 10:00:00,XRPUSDT,1.85240000,1.85360000,1.85150000,1.85310000,304348.20000000,1978
1767262500,2026-01-01 10:15:00,BTCUSDT,87872.42000000,87872.43000000,87799.17000000,87851.26000000,25.40594000,11619
1767262500,2026-01-01 10:15:00,ETHUSDT,2985.76000000,2985.77000000,2982.14000000,2983.28000000,915.43550000,6646
1767262500,2026-01-01 10:15:00,SOLUSDT,125.27000000,125.28000000,125.05000000,125.17000000,27408.16800000,5099
1767262500,2026-01-01 10:15:00,XRPUSDT,1.85310000,1.85320000,1.85220000,1.85300000,127673.70000000,1253
1767263400,2026-01-01 10:30:00,BTCUSDT,87851.26000000,87856.59000000,87840.00000000,87840.01000000,19.33634000,4220
1767263400,2026-01-01 10:30:00,ETHUSDT,2983.28000000,2983.44000000,2982.59000000,2982.92000000,1136.24860000,3637
1767263400,2026-01-01 10:30:00,SOLUSDT,125.16000000,125.28000000,125.05000000,125.08000000,27161.63000000,4218
1767263400,2026-01-01 10:30:00,XRPUSDT,1.85300000,1.85450000,1.85280000,1.85400000,334616.30000000,1832
1767264300,2026-01-01 10:45:00,BTCUSDT,87840.00000000,87880.00000000,87840.00000000,87863.76000000,27.23740000,9205
1767264300,2026-01-01 10:45:00,ETHUSDT,2982.92000000,2985.00000000,2982.91000000,2985.00000000,338.24420000,3147
1767264300,2026-01-01 10:45:00,SOLUSDT,125.09000000,125.09000000,124.98000000,125.05000000,14842.13300000,3609
1767264300,2026-01-01 10:45:00,XRPUSDT,1.85410000,1.85500000,1.85300000,1.85330000,216120.00000000,1869
1767265200,2026-01-01 11:00:00,BTCUSDT,87863.75000000,87966.71000000,87859.36000000,87940.00000000,49.24447000,14818
1767265200,2026-01-01 11:00:00,ETHUSDT,2984.99000000,2987.70000000,2984.99000000,2986.27000000,1436.17350000,6186
1767265200,2026-01-01 11:00:00,SOLUSDT,125.05000000,125.20000000,125.05000000,125.11000000,11756.86500000,2981
1767265200,2026-01-01 11:00:00,XRPUSDT,1.85340000,1.85560000,1.85330000,1.85430000,286582.90000000,2224
1767266100,2026-01-01 11:15:00,BTCUSDT,87940.00000000,87983.22000000,87926.18000000,87926.18000000,49.60920000,10261
1767266100,2026-01-01 11:15:00,ETHUSDT,2986.26000000,2993.20000000,2986.26000000,2987.09000000,2286.68960000,18304
1767266100,2026-01-01 11:15:00,SOLUSDT,125.10000000,125.23000000,124.88000000,124.90000000,10218.57400000,4014
1767266100,2026-01-01 11:15:00,XRPUSDT,1.85430000,1.85640000,1.85150000,1.85250000,338548.30000000,2276
1767267000,2026-01-01 11:30:00,BTCUSDT,87926.19000000,87953.61000000,87880.00000000,87915.12000000,52.77618000,9036
1767267000,2026-01-01 11:30:00,ETHUSDT,2987.09000000,2988.19000000,2985.16000000,2985.64000000,1080.46130000,10005
1767267000,2026-01-01 11:30:00,SOLUSDT,124.91000000,125.03000000,124.76000000,124.96000000,12517.41700000,4764
1767267000,2026-01-01 11:30:00,XRPUSDT,1.85250000,1.85310000,1.85000000,1.85240000,335947.50000000,2026
1767267900,2026-01-01 11:45:00,BTCUSDT,87915.11000000,88024.64000000,87915.11000000,88024.64000000,44.67420000,9229
1767267900,2026-01-01 11:45:00,ETHUSDT,2985.64000000,2989.70000000,2985.63000000,2989.69000000,2403.06980000,9480
1767267900,2026-01-01 11:45:00,SOLUSDT,124.96000000,125.22000000,124.96000000,125.22000000,8620.26400000,3685
1767267900,2026-01-01 11:45:00,XRPUSDT,1.85240000,1.85610000,1.85240000,1.85540000,519990.10000000,2357
1767268800,2026-01-01 12:00:00,BTCUSDT,88024.64000000,88036.42000000,87983.56000000,88003.79000000,49.98468000,14316
1767268800,2026-01-01 12:00:00,ETHUSDT,2989.70000000,2990.45000000,2987.16000000,2988.46000000,1579.30130000,15690
1767268800,2026-01-01 12:00:00,SOLUSDT,125.23000000,125.28000000,125.07000000,125.11000000,11710.87100000,4350
1767268800,2026-01-01 12:00:00,XRPUSDT,1.85540000,1.85640000,1.85380000,1.85380000,355882.80000000,2264
1767269700,2026-01-01 12:15:00,BTCUSDT,88003.80000000,88035.29000000,87951.51000000,88004.81000000,52.65496000,13294
1767269700,2026-01-01 12:15:00,ETHUSDT,2988.45000000,2988.95000000,2984.00000000,2986.02000000,1094.08310000,12281
1767269700,2026-01-01 12:15:00,SOLUSDT,125.11000000,125.19000000,125.02000000,125.10000000,13254.02500000,3801
1767269700,2026-01-01 12:15:00,XRPUSDT,1.85370000,1.85370000,1.85140000,1.85250000,188591.10000000,1893
1767270600,2026-01-01 12:30:00,BTCUSDT,88004.81000000,88004.82000000,87925.28000000,87979.26000000,44.73965000,11139
1767270600,2026-01-01 12:30:00,ETHUSDT,2986.02000000,2986.03000000,2983.36000000,2984.50000000,1093.58940000,12326
1767270600,2026-01-01 12:30:00,SOLUSDT,125.10000000,125.13000000,125.01000000,125.11000000,15598.33100000,3474
1767270600,2026-01-01 12:30:00,XRPUSDT,1.85250000,1.85430000,1.85190000,1.85280000,251419.90000000,1715
1767271500,2026-01-01 12:45:00,BTCUSDT,87979.26000000,87988.59000000,87950.00000000,87950.00000000,52.75627000,6846
1767271500,2026-01-01 12:45:00,ETHUSDT,2984.50000000,2988.28000000,2984.50000000,2987.69000000,1252.23640000,9824
1767271500,2026-01-01 12:45:00,SOLUSDT,125.11000000,125.19000000,125.02000000,125.02000000,16144.32900000,2173
1767271500,2026-01-01 12:45:00,XRPUSDT,1.85280000,1.85430000,1.85270000,1.85280000,315272.80000000,1387
1767272400,2026-01-01 13:00:00,BTCUSDT,87950.00000000,87991.98000000,87892.00000000,87990.05000000,26.48595000,10338
1767272400,2026-01-01 13:00:00,ETHUSDT,2987.70000000,2990.09000000,2986.01000000,2988.97000000,1471.51310000,13585
1767272400,2026-01-01 13:00:00,SOLUSDT,125.03000000,125.03000000,124.87000000,124.91000000,8319.29500000,3667
1767272400,2026-01-01 13:00:00,XRPUSDT,1.85290000,1.85510000,1.85210000,1.85510000,273244.90000000,1577
1767273300,2026-01-01 13:15:00,BTCUSDT,87990.05000000,88019.82000000,87964.76000000,87987.10000000,38.11389000,9699
1767273300,2026-01-01 13:15:00,ETHUSDT,2988.97000000,2988.98000000,2983.80000000,2983.80000000,1419.20090000,9889
1767273300,2026-01-01 13:15:00,SOLUSDT,124.91000000,125.11000000,124.90000000,125.05000000,22264.27100000,3650
1767273300,2026-01-01 13:15:00,XRPUSDT,1.85510000,1.85930000,1.85500000,1.85710000,604167.30000000,3851
1767274200,2026-01-01 13:30:00,BTCUSDT,87987.11000000,87989.00000000,87951.28000000,87989.00000000,25.07212000,9965
1767274200,2026-01-01 13:30:00,ETHUSDT,2983.81000000,2986.00000000,2982.02000000,2984.99000000,868.55400000,10540
1767274200,2026-01-01 13:30:00,SOLUSDT,125.06000000,125.13000000,124.93000000,124.94000000,6767.26000000,2524
1767274200,2026-01-01 13:30:00,XRPUSDT,1.85710000,1.85740000,1.85630000,1.85710000,363485.80000000,2098
1767275100,2026-01-01 13:45:00,BTCUSDT,87988.99000000,87988.99000000,87860.66000000,87922.64000000,66.05687000,17496
1767275100,2026-01-01 13:45:00,ETHUSDT,2984.99000000,2984.99000000,2982.53000000,2982.96000000,1583.33020000,10517
1767275100,2026-01-01 13:45:00,SOLUSDT,124.93000000,124.96000000,124.71000000,124.73000000,14377.15500000,4161
1767275100,2026-01-01 13:45:00,XRPUSDT,1.85720000,1.85880000,1.85570000,1.85830000,520790.50000000,2834
1767276000,2026-01-01 14:00:00,BTCUSDT,87922.63000000,87964.00000000,87827.49000000,87957.54000000,158.97103000,32704
1767276000,2026-01-01 14:00:00,ETHUSDT,2982.96000000,2984.62000000,2978.13000000,2982.59000000,4151.11380000,21373
1767276000,2026-01-01 14:00:00,SOLUSDT,124.73000000,124.92000000,124.64000000,124.79000000,24918.10100000,7136
1767276000,2026-01-01 14:00:00,XRPUSDT,1.85830000,1.86020000,1.85630000,1.85980000,677250.80000000,5489
1767276900,2026-01-01 14:15:00,BTCUSDT,87957.54000000,87966.71000000,87850.00000000,87872.25000000,100.34875000,16476
1767276900,2026-01-01 14:15:00,ETHUSDT,2982.59000000,2984.03000000,2978.99000000,2979.99000000,1275.10050000,16590
1767276900,2026-01-01 14:15:00,SOLUSDT,124.79000000,124.79000000,124.39000000,124.49000000,37976.60300000,6850
1767276900,2026-01-01 14:15:00,XRPUSDT,1.85990000,1.85990000,1.85250000,1.85360000,859547.80000000,4664
1767277800,2026-01-01 14:30:00,BTCUSDT,87872.24000000,87911.72000000,87810.66000000,87911.71000000,89.85109000,16968
1767277800,2026-01-01 14:30:00,ETHUSDT,2979.99000000,2982.09000000,2977.74000000,2981.16000000,990.31250000,13593
1767277800,2026-01-01 14:30:00,SOLUSDT,124.50000000,124.79000000,124.41000000,124.65000000,44220.92700000,6533
1767277800,2026-01-01 14:30:00,XRPUSDT,1.85360000,1.85830000,1.85250000,1.85770000,498992.60000000,3090
1767278700,2026-01-01 14:45:00,BTCUSDT,87911.71000000,87970.59000000,87892.20000000,87967.05000000,40.84444000,9481
1767278700,2026-01-01 14:45:00,ETHUSDT,2981.15000000,2986.45000000,2981.15000000,2985.15000000,1293.69650000,9889
1767278700,2026-01-01 14:45:00,SOLUSDT,124.65000000,124.83000000,124.58000000,124.71000000,20360.39400000,6136
1767278700,2026-01-01 14:45:00,XRPUSDT,1.85780000,1.85980000,1.85620000,1.85620000,329614.60000000,2532
1767279600,2026-01-01 15:00:00,BTCUSDT,87967.05000000,87983.57000000,87916.39000000,87983.57000000,52.43118000,15081
1767279600,2026-01-01 15:00:00,ETHUSDT,2985.16000000,2986.02000000,2980.75000000,2982.75000000,1098.80500000,11792
1767279600,2026-01-01 15:00:00,SOLUSDT,124.71000000,124.81000000,124.60000000,124.63000000,18549.89800000,4990
1767279600,2026-01-01 15:00:00,XRPUSDT,1.85620000,1.85760000,1.85530000,1.85680000,128693.70000000,1949
1767280500,2026-01-01 15:15:00,BTCUSDT,87983.57000000,88081.00000000,87974.78000000,88007.12000000,67.99654000,21544
1767280500,2026-01-01 15:15:00,ETHUSDT,2982.75000000,2987.30000000,2982.14000000,2985.02000000,547.72480000,16903
1767280500,2026-01-01 15:15:00,SOLUSDT,124.63000000,125.02000000,124.62000000,124.91000000,16331.25100000,7096
1767280500,2026-01-01 15:15:00,XRPUSDT,1.85670000,1.85840000,1.85210000,1.85440000,369769.70000000,3009
1767281400,2026-01-01 15:30:00,BTCUSDT,88007.12000000,88113.45000000,87944.95000000,88020.37000000,92.22002000,24939
1767281400,2026-01-01 15:30:00,ETHUSDT,2985.03000000,2994.59000000,2983.84000000,2988.47000000,3130.44390000,33429
1767281400,2026-01-01 15:30:00,SOLUSDT,124.91000000,125.08000000,124.58000000,124.86000000,24133.11900000,9149
1767281400,2026-01-01 15:30:00,XRPUSDT,1.85440000,1.86040000,1.85420000,1.85750000,591213.80000000,5125
1767282300,2026-01-01 15:45:00,BTCUSDT,88020.37000000,88092.54000000,87987.46000000,88032.18000000,47.36460000,21098
1767282300,2026-01-01 15:45:00,ETHUSDT,2988.48000000,2994.87000000,2987.14000000,2989.87000000,1371.78050000,30063
1767282300,2026-01-01 15:45:00,SOLUSDT,124.85000000,125.23000000,124.82000000,124.96000000,15826.71900000,8154
1767282300,2026-01-01 15:45:00,XRPUSDT,1.85760000,1.86780000,1.85670000,1.86280000,1269909.20000000,11238
1767283200,2026-01-01 16:00:00,BTCUSDT,88032.17000000,88048.70000000,87914.37000000,87943.53000000,82.20205000,28178
1767283200,2026-01-01 16:00:00,ETHUSDT,2989.87000000,2990.84000000,2984.45000000,2984.46000000,2684.33790000,29004
1767283200,2026-01-01 16:00:00,SOLUSDT,124.96000000,125.02000000,124.65000000,124.65000000,10379.84300000,6363
1767283200,2026-01-01 16:00:00,XRPUSDT,1.86280000,1.86480000,1.85890000,1.86060000,685776.10000000,6200
1767284100,2026-01-01 16:15:00,BTCUSDT,87943.52000000,87958.00000000,87879.03000000,87954.34000000,40.96062000,16982
1767284100,2026-01-01 16:15:00,ETHUSDT,2984.45000000,2986.32000000,2980.75000000,2985.42000000,982.13670000,17542
1767284100,2026-01-01 16:15:00,SOLUSDT,124.65000000,124.67000000,124.28000000,124.57000000,22845.58700000,7506
1767284100,2026-01-01 16:15:00,XRPUSDT,1.86060000,1.86130000,1.85630000,1.86000000,609869.30000000,5142
1767285000,2026-01-01 16:30:00,BTCUSDT,87954.34000000,87992.37000000,87940.52000000,87940.59000000,29.19509000,12399
1767285000,2026-01-01 16:30:00,ETHUSDT,2985.42000000,2986.95000000,2981.76000000,2981.77000000,1767.81280000,13535
